Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S1929,Ali,Johnson,student929@university.com,Male,22,Engineering,84.87,54.56,76.98,52.34,57.9,0.72,59.98,93.4,D,29.8,Yes,No,None,Medium,10,7.0
S1930,Omar,Johnson,student930@university.com,Female,23,Mathematics,73.79,72.09,73.82,75.18,77.77,4.91,51.73,90.73,A,20.5,No,Yes,High School,High,5,6.6
S1931,Maria,Brown,student931@university.com,Male,18,Engineering,91.81,81.08,50.56,53.3,91.75,1.84,92.53,62.94,C,12.4,Yes,No,Bachelor's,Low,7,5.8
S1932,Ali,Jones,student932@university.com,Male,22,CS,83.9,66.92,99.41,94.18,63.42,4.83,69.34,90.21,B,26.2,No,Yes,PhD,Medium,2,4.3
S1933,Ali,Smith,student933@university.com,Male,19,CS,84.23,91.78,65.31,87.65,92.06,1.88,58.99,70.67,C,8.8,No,No,Master's,Low,6,4.1
S1934,Liam,Jones,student934@university.com,Male,18,Mathematics,60.86,92.17,45.82,68.93,90.4,7.04,54.59,63.32,D,16.6,No,No,Bachelor's,Medium,4,6.3
S1935,Ali,Brown,student935@university.com,Female,18,CS,99.21,68.24,47.23,82.01,78.96,0.8,75.83,58.4,F,26.0,Yes,Yes,Bachelor's,Low,6,5.0
S1936,Emma,Smith,student936@university.com,Female,18,Mathematics,92.08,98.38,75.03,55.6,82.33,9.53,57.51,95.45,D,29.6,No,Yes,None,Low,7,8.7
S1937,Ahmed,Smith,student937@university.com,Female,23,Mathematics,89.45,44.54,98.74,85.13,52.02,1.95,78.33,71.34,D,14.6,No,Yes,PhD,Medium,7,7.2
S1938,Emma,Davis,student938@university.com,Female,24,Engineering,66.51,40.2,74.32,91.14,68.36,6.61,86.37,93.29,B,8.5,No,Yes,Bachelor's,Low,5,6.9
S1939,Sara,Jones,student939@university.com,Male,21,Mathematics,76.78,62.84,96.94,91.09,63.17,9.17,76.75,57.98,C,19.2,Yes,No,Bachelor's,Medium,7,6.0
S1940,Maria,Williams,student940@university.com,Male,19,CS,56.86,76.07,66.65,64.21,57.5,2.48,95.18,88.35,B,28.6,Yes,No,PhD,Medium,3,5.6
S1941,Ahmed,Johnson,student941@university.com,Male,23,Business,76.92,77.75,66.15,63.19,69.48,9.34,57.78,55.5,A,21.6,Yes,Yes,Master's,Low,10,4.9
S1942,Liam,Williams,student942@university.com,Female,23,Business,57.29,68.59,70.0,76.07,67.75,3.89,74.7,50.88,C,20.1,No,Yes,None,High,5,4.3
S1943,Ahmed,Jones,student943@university.com,Male,21,CS,77.65,47.49,81.85,98.39,86.44,9.61,58.16,99.75,A,12.7,No,Yes,Bachelor's,Low,5,7.2
S1944,Ahmed,Johnson,student944@university.com,Male,18,Business,82.44,50.23,62.06,96.03,79.9,9.71,93.8,53.68,A,20.2,No,No,PhD,Medium,2,7.9
S1945,Omar,Williams,student945@university.com,Male,24,Business,69.51,91.13,91.83,67.98,95.66,1.88,96.61,73.08,B,27.1,No,No,High School,Medium,4,8.3
S1946,Ahmed,Davis,student946@university.com,Male,21,Mathematics,74.93,92.07,41.76,88.99,57.27,8.31,70.0,93.92,D,14.4,Yes,Yes,Master's,Medium,2,7.6
S1947,Liam,Johnson,student947@university.com,Female,21,Business,93.78,80.43,66.39,96.07,52.99,1.93,65.29,90.97,F,11.1,No,No,None,Low,9,8.5
S1948,Emma,Smith,student948@university.com,Male,23,Business,55.43,79.85,70.66,63.05,76.73,2.26,63.97,73.56,D,17.0,No,Yes,High School,High,9,8.9
S1949,Ahmed,Williams,student949@university.com,Male,19,Business,89.59,75.86,76.42,91.51,50.05,0.84,92.99,80.54,D,14.4,No,No,Master's,High,1,8.8
S1950,John,Johnson,student950@university.com,Female,20,Engineering,58.54,52.18,56.56,63.39,89.39,1.57,84.12,81.49,C,16.7,No,No,Bachelor's,Medium,2,7.0
S1951,Maria,Davis,student951@university.com,Female,24,CS,51.84,65.7,65.65,67.16,75.3,6.32,94.03,55.49,B,7.4,Yes,Yes,None,Medium,8,5.1
S1952,Ahmed,Johnson,student952@university.com,Female,21,Mathematics,59.28,81.75,69.07,59.94,74.4,4.49,55.88,64.25,C,13.4,Yes,Yes,Master's,High,3,4.5
S1953,Maria,Johnson,student953@university.com,Male,24,Business,88.25,72.24,81.21,75.35,68.12,7.91,73.8,65.05,F,25.7,Yes,No,Master's,Medium,3,9.0
S1954,John,Davis,student954@university.com,Male,21,CS,70.26,41.11,86.41,92.17,68.75,3.32,83.81,68.91,B,15.0,Yes,Yes,Master's,Medium,10,5.5
S1955,John,Williams,student955@university.com,Male,18,Business,93.63,97.21,84.27,76.4,71.56,9.69,94.85,63.7,D,29.2,No,No,Master's,Medium,6,4.2
S1956,Maria,Brown,student956@university.com,Male,24,Engineering,76.24,90.69,60.49,56.17,50.8,0.5,69.1,62.57,A,22.7,Yes,No,High School,Medium,5,6.0
S1957,Ali,Williams,student957@university.com,Female,18,Engineering,51.11,55.63,99.97,62.59,54.18,0.63,65.65,67.74,D,14.2,Yes,Yes,None,High,4,7.7
S1958,Sara,Jones,student958@university.com,Male,23,Business,85.84,76.99,90.92,78.14,75.25,7.01,95.65,68.96,D,11.3,Yes,Yes,Bachelor's,High,7,8.5
S1959,Omar,Davis,student959@university.com,Male,18,Business,55.51,95.39,55.6,79.16,57.51,8.88,52.38,74.36,B,22.1,Yes,No,None,High,1,6.4
S1960,Ali,Williams,student960@university.com,Female,24,Business,89.47,45.76,51.71,78.85,88.94,7.96,73.98,58.68,D,12.6,No,Yes,High School,Low,1,5.5
S1961,Ali,Johnson,student961@university.com,Female,22,Engineering,58.41,70.18,58.84,53.85,63.72,4.9,72.93,89.42,F,28.2,No,No,None,High,1,7.9
S1962,Emma,Davis,student962@university.com,Female,24,Engineering,67.27,67.37,67.14,87.68,54.89,2.7,57.3,93.03,D,7.9,No,Yes,High School,Medium,8,6.5
S1963,Omar,Smith,student963@university.com,Male,21,CS,88.06,64.61,91.05,95.47,61.76,0.13,69.75,62.41,A,5.7,No,No,High School,Low,9,4.4
S1964,Omar,Williams,student964@university.com,Male,18,Mathematics,97.71,90.14,86.7,75.53,67.85,5.09,86.13,56.17,B,10.5,Yes,Yes,High School,Medium,3,8.4
S1965,Ali,Davis,student965@university.com,Male,19,Mathematics,68.57,62.84,91.07,85.94,51.77,4.76,68.34,86.12,F,20.2,Yes,No,High School,Medium,1,7.3
S1966,Ahmed,Williams,student966@university.com,Male,22,Engineering,91.47,43.82,56.32,95.7,57.08,3.44,65.48,96.21,B,25.9,No,Yes,Master's,Low,9,4.2
S1967,Emma,Davis,student967@university.com,Male,23,Mathematics,59.54,43.95,75.61,82.13,66.19,5.78,89.09,51.76,A,9.3,Yes,No,None,Medium,3,4.0
S1968,Emma,Johnson,student968@university.com,Female,20,Business,90.36,42.56,56.99,83.72,65.52,7.29,99.44,50.72,C,19.6,No,Yes,PhD,Medium,9,4.4
S1969,John,Smith,student969@university.com,Female,21,CS,82.87,64.55,46.54,86.07,90.02,7.01,88.97,59.17,F,8.6,Yes,No,High School,Low,4,8.1
S1970,Liam,Smith,student970@university.com,Male,21,Engineering,59.64,83.1,81.05,63.03,92.16,2.63,92.32,84.24,A,19.1,No,Yes,High School,High,1,6.4
S1971,Omar,Jones,student971@university.com,Male,19,Engineering,65.13,52.22,48.58,79.13,59.67,5.85,96.98,98.24,C,5.5,No,No,None,Medium,5,5.7
S1972,Ali,Davis,student972@university.com,Male,20,Mathematics,56.59,78.79,80.06,92.11,56.2,1.49,90.09,87.52,A,18.9,No,Yes,Master's,High,7,5.2
S1973,John,Williams,student973@university.com,Male,20,Business,69.15,81.23,78.88,64.81,81.71,1.22,99.02,78.65,C,18.0,Yes,Yes,Bachelor's,Medium,6,6.5
S1974,Maria,Smith,student974@university.com,Male,23,CS,60.18,55.31,88.61,94.86,90.23,7.86,87.36,85.03,C,6.1,No,No,High School,Medium,4,4.4
S1975,Sara,Smith,student975@university.com,Female,23,Mathematics,82.2,76.03,48.37,81.02,98.19,6.94,83.08,61.53,B,22.2,No,Yes,Master's,Medium,10,7.1
S1976,Liam,Brown,student976@university.com,Female,22,Engineering,99.73,81.09,87.01,71.16,50.34,7.68,84.67,84.43,D,19.3,No,Yes,Master's,Low,8,5.9
S1977,Liam,Brown,student977@university.com,Female,21,Engineering,50.6,68.0,99.96,81.16,70.68,1.52,95.0,66.07,D,20.6,No,No,PhD,High,10,8.3
S1978,Liam,Smith,student978@university.com,Male,18,Mathematics,77.05,60.2,91.06,70.09,86.7,9.15,84.15,61.12,A,18.2,Yes,No,High School,Medium,10,7.8
S1979,Emma,Davis,student979@university.com,Male,23,Business,78.68,77.15,85.11,91.9,91.43,1.33,88.06,61.83,C,23.0,Yes,Yes,Master's,High,1,4.1
S1980,Maria,Jones,student980@university.com,Female,19,CS,95.71,98.67,79.73,74.12,53.11,8.7,60.8,83.39,D,18.1,Yes,Yes,PhD,Medium,4,4.8
S1981,Liam,Smith,student981@university.com,Female,19,CS,75.3,65.61,65.31,95.06,84.03,3.52,95.63,88.36,A,28.1,No,Yes,Master's,Low,7,6.4
S1982,Maria,Johnson,student982@university.com,Male,19,CS,77.19,63.5,83.83,75.49,64.45,1.05,72.36,79.09,A,28.6,No,Yes,PhD,High,6,7.3
S1983,Ahmed,Williams,student983@university.com,Female,24,CS,73.58,67.86,83.45,83.02,53.73,2.87,58.05,53.19,F,23.2,No,No,PhD,Low,1,7.6
S1984,Liam,Jones,student984@university.com,Female,23,Business,63.45,44.57,77.89,99.89,74.46,1.81,89.99,51.9,B,27.8,No,Yes,PhD,High,5,8.1
S1985,Sara,Johnson,student985@university.com,Male,23,Engineering,52.8,73.19,87.78,57.35,57.91,4.91,67.82,60.86,B,28.1,No,No,Master's,High,6,4.2
S1986,Maria,Jones,student986@university.com,Female,19,Engineering,70.43,59.72,66.93,86.84,86.85,9.5,59.21,64.32,C,11.5,Yes,Yes,Bachelor's,High,10,4.1
S1987,Maria,Johnson,student987@university.com,Female,23,CS,52.63,47.29,47.28,56.94,87.06,3.28,62.81,70.24,D,29.8,Yes,Yes,None,Medium,9,7.0
S1988,Sara,Williams,student988@university.com,Female,24,CS,77.52,67.98,73.54,91.94,92.1,6.12,51.75,53.8,C,11.7,No,Yes,PhD,Low,5,7.6
S1989,Liam,Williams,student989@university.com,Male,18,CS,65.36,40.2,55.9,79.82,68.88,8.92,54.53,86.26,D,5.5,No,No,High School,Medium,5,7.9
S1990,Sara,Brown,student990@university.com,Female,18,Mathematics,76.68,64.11,63.07,96.91,50.67,6.3,79.63,85.57,D,29.1,No,Yes,None,Medium,8,4.8
S1991,Maria,Davis,student991@university.com,Female,22,Mathematics,56.71,46.34,41.04,93.3,62.99,3.62,93.31,67.33,D,10.6,No,Yes,Bachelor's,Low,6,8.8
S1992,Sara,Johnson,student992@university.com,Female,21,Engineering,96.63,41.46,62.97,53.74,73.39,9.91,72.43,78.15,D,19.6,No,Yes,None,High,10,5.1
S1993,Maria,Brown,student993@university.com,Male,18,Engineering,94.73,89.47,88.53,56.87,84.7,1.87,81.3,55.05,D,29.3,No,Yes,None,Low,8,5.3
S1994,Maria,Johnson,student994@university.com,Male,22,CS,59.5,94.97,72.56,80.06,69.1,5.23,90.49,70.76,F,6.2,Yes,Yes,Bachelor's,Medium,6,4.8
S1995,Ahmed,Brown,student995@university.com,Female,20,Mathematics,67.17,52.46,40.59,75.92,76.8,7.97,67.84,92.88,F,11.7,No,No,High School,Medium,9,4.2
S1996,Ali,Williams,student996@university.com,Male,21,Business,80.67,72.36,68.19,58.43,76.21,0.01,82.72,83.03,D,20.2,Yes,Yes,PhD,High,8,8.0
S1997,Maria,Jones,student997@university.com,Female,18,Mathematics,54.78,56.68,57.49,56.47,58.25,7.02,67.52,55.2,A,24.1,Yes,Yes,Master's,Medium,8,4.0
S1998,Liam,Brown,student998@university.com,Male,24,Engineering,67.73,69.61,68.65,78.2,81.15,2.66,82.14,92.38,A,25.2,No,No,High School,Medium,1,6.3
S1999,John,Johnson,student999@university.com,Male,20,Mathematics,62.56,66.2,64.28,52.45,71.96,1.7,60.88,84.03,B,27.1,Yes,No,High School,Medium,4,4.5
S2000,Emma,Johnson,student1000@university.com,Female,22,Engineering,95.78,56.14,95.92,93.69,90.4,2.74,98.89,72.65,D,9.2,No,No,PhD,Medium,2,4.2
S2001,Omar,Davis,student1001@university.com,Female,18,CS,92.63,82.02,42.47,90.35,84.53,9.67,53.81,84.6,A,14.3,No,No,High School,Medium,7,8.7
S2002,Ali,Williams,student1002@university.com,Female,18,Business,78.99,47.59,81.02,89.27,55.57,8.92,75.26,58.64,B,22.9,No,Yes,High School,Medium,10,8.1
S2003,Ali,Johnson,student1003@university.com,Male,23,CS,76.02,43.18,91.06,50.8,74.44,2.14,64.31,77.52,A,22.9,No,No,None,Low,6,6.0
S2004,Ali,Smith,student1004@university.com,Female,20,CS,96.54,86.06,97.55,52.38,85.12,1.17,80.04,80.9,B,12.7,Yes,No,None,Medium,7,6.3
S2005,Ahmed,Jones,student1005@university.com,Male,18,Business,96.62,79.96,50.66,77.49,54.35,3.64,71.42,96.39,C,12.6,No,No,Bachelor's,High,5,8.3
S2006,Maria,Brown,student1006@university.com,Male,19,Business,98.47,69.91,71.88,99.72,89.62,5.92,65.33,53.34,A,13.0,Yes,Yes,Bachelor's,High,3,8.0
S2007,Ahmed,Davis,student1007@university.com,Female,24,Business,56.27,68.07,42.62,67.12,61.1,8.67,62.5,68.74,D,27.3,Yes,Yes,Bachelor's,Low,4,7.5
S2008,Maria,Jones,student1008@university.com,Male,23,Engineering,58.03,69.84,69.95,67.22,75.15,9.66,59.12,96.84,D,27.7,No,No,Master's,Medium,10,6.7
S2009,Liam,Williams,student1009@university.com,Female,23,CS,83.84,66.22,47.53,56.71,97.03,7.51,89.14,60.86,F,5.4,No,Yes,PhD,Low,1,7.0
S2010,Ahmed,Davis,student1010@university.com,Male,18,Engineering,77.07,63.57,90.27,83.72,78.57,5.99,61.11,90.66,C,13.1,No,Yes,Master's,Low,5,6.0
S2011,Ahmed,Brown,student1011@university.com,Female,24,Business,50.92,69.98,46.83,82.33,71.2,1.42,88.68,50.08,C,14.8,Yes,Yes,Master's,High,6,6.6
S2012,Emma,Brown,student1012@university.com,Male,23,Engineering,53.1,71.71,70.8,55.07,50.34,0.74,74.25,51.29,A,29.6,No,No,Bachelor's,High,7,6.7
S2013,John,Smith,student1013@university.com,Male,21,Business,94.4,81.51,71.27,73.37,56.67,5.96,53.61,66.38,B,28.6,No,Yes,PhD,Low,8,8.3
S2014,Ahmed,Williams,student1014@university.com,Female,20,Mathematics,93.44,82.67,98.3,83.35,78.93,5.39,58.27,88.43,F,20.7,No,Yes,Master's,Medium,5,5.1
S2015,Emma,Davis,student1015@university.com,Male,21,Business,67.86,62.66,79.3,74.68,74.69,8.46,94.65,55.21,C,6.1,Yes,Yes,None,High,1,5.2
S2016,Sara,Davis,student1016@university.com,Female,22,CS,94.55,64.81,57.27,83.72,68.19,3.23,80.14,69.14,C,9.8,Yes,No,Master's,Medium,5,5.1
S2017,John,Johnson,student1017@university.com,Male,21,CS,79.68,62.42,54.45,90.81,96.16,0.4,59.22,56.57,D,15.9,No,Yes,None,Medium,1,6.9
S2018,Liam,Smith,student1018@university.com,Male,24,CS,90.3,72.19,47.69,84.29,66.62,4.24,85.19,61.18,D,29.0,No,No,Master's,Low,8,7.5
S2019,Ahmed,Smith,student1019@university.com,Male,19,Engineering,71.37,67.2,85.39,80.81,76.86,9.69,91.16,75.15,B,7.4,No,Yes,PhD,Low,2,5.2
S2020,Omar,Davis,student1020@university.com,Female,23,CS,55.67,93.38,81.45,92.68,78.44,7.96,66.53,65.96,A,24.8,No,No,None,Medium,2,7.4
S2021,Ali,Davis,student1021@university.com,Female,24,Business,71.69,81.78,76.59,95.03,76.37,0.34,77.83,60.6,B,9.8,Yes,Yes,None,High,6,7.1
S2022,Sara,Jones,student1022@university.com,Female,23,Mathematics,72.86,93.92,42.45,69.44,73.88,8.75,64.67,69.67,A,17.7,Yes,Yes,Bachelor's,High,9,5.6
S2023,Sara,Jones,student1023@university.com,Female,19,CS,77.55,82.55,85.77,58.66,66.85,4.72,54.0,85.05,F,24.2,No,No,None,High,5,5.1
S2024,Liam,Jones,student1024@university.com,Female,23,Engineering,55.28,98.26,78.51,90.89,95.44,3.65,69.98,55.97,C,22.3,Yes,No,Master's,High,6,8.4
S2025,Emma,Smith,student1025@university.com,Male,21,Mathematics,99.57,78.14,97.83,60.69,72.54,3.47,87.57,73.98,B,24.4,Yes,Yes,Master's,Medium,3,6.8
S2026,Sara,Johnson,student1026@university.com,Male,22,CS,62.21,97.81,75.23,96.45,76.42,5.95,72.93,63.74,A,25.3,No,Yes,Bachelor's,High,9,7.5
S2027,John,Brown,student1027@university.com,Female,18,CS,59.93,49.49,58.24,51.14,82.82,5.31,70.26,68.93,F,12.6,Yes,Yes,High School,High,4,8.6
S2028,Ahmed,Jones,student1028@university.com,Male,19,Mathematics,76.34,43.15,62.89,96.06,53.38,6.57,68.3,91.08,B,14.1,No,Yes,None,Low,6,5.0
S2029,Ahmed,Johnson,student1029@university.com,Male,21,CS,76.86,74.75,50.55,79.46,89.06,5.74,72.95,96.49,C,25.4,Yes,No,None,High,4,5.8
S2030,Omar,Williams,student1030@university.com,Male,24,Engineering,71.99,99.01,83.37,88.74,75.63,1.44,65.91,62.15,F,6.0,No,Yes,None,Low,6,6.2
S2031,Liam,Jones,student1031@university.com,Male,21,Business,88.59,65.06,82.46,69.92,82.86,2.57,80.61,81.5,D,17.9,Yes,Yes,Master's,High,1,5.2
S2032,Ali,Brown,student1032@university.com,Female,21,Business,75.83,52.72,52.04,99.59,88.6,8.41,53.18,83.83,C,28.0,No,No,PhD,Low,1,8.2
S2033,Emma,Williams,student1033@university.com,Male,18,Mathematics,80.48,71.29,49.51,61.38,93.7,6.63,90.37,92.12,D,27.1,Yes,No,PhD,Medium,1,4.4
S2034,Ali,Williams,student1034@university.com,Female,20,Business,86.19,78.93,44.62,63.22,69.61,4.48,58.66,94.95,F,25.1,Yes,Yes,PhD,High,10,5.2
S2035,Sara,Brown,student1035@university.com,Female,23,CS,51.25,58.91,94.72,52.57,90.57,1.83,81.67,73.4,F,5.5,Yes,No,Bachelor's,Low,2,5.0
S2036,Liam,Jones,student1036@university.com,Male,23,CS,78.53,82.89,53.98,97.02,62.94,0.08,72.49,99.13,D,27.2,No,No,Bachelor's,High,7,8.8
S2037,Omar,Smith,student1037@university.com,Female,24,Engineering,94.21,98.51,60.65,72.8,83.02,3.12,88.67,98.54,A,27.8,Yes,Yes,Master's,Medium,3,7.1
S2038,Ali,Brown,student1038@university.com,Male,22,Business,50.87,93.82,56.83,83.74,55.14,0.55,91.31,75.32,F,21.6,Yes,No,PhD,Medium,1,7.6
S2039,John,Brown,student1039@university.com,Male,24,Mathematics,70.26,57.5,64.82,84.37,51.0,4.82,60.21,77.1,B,12.5,Yes,No,High School,Medium,8,4.5
S2040,Ahmed,Brown,student1040@university.com,Male,20,CS,96.31,59.6,82.84,93.73,54.79,8.22,83.86,83.39,B,17.2,Yes,No,None,Medium,8,5.0
S2041,Sara,Williams,student1041@university.com,Female,23,Mathematics,67.66,62.29,92.24,83.25,65.97,2.85,59.5,68.69,F,24.1,Yes,No,PhD,High,4,8.0
S2042,Omar,Johnson,student1042@university.com,Female,22,CS,72.94,63.67,50.96,78.1,51.55,8.48,56.2,83.1,D,25.3,Yes,Yes,High School,Medium,7,6.8
S2043,Ali,Smith,student1043@university.com,Female,24,CS,99.08,46.02,81.18,85.52,81.52,7.05,96.51,75.71,D,13.6,Yes,No,None,High,2,4.2
S2044,Emma,Jones,student1044@university.com,Male,22,Engineering,59.97,85.72,61.15,87.55,65.83,1.25,58.22,51.77,C,13.2,No,No,None,Medium,6,6.8
S2045,John,Jones,student1045@university.com,Male,21,Business,53.26,61.92,98.83,59.3,86.82,6.45,61.41,92.64,D,23.4,Yes,No,Bachelor's,High,9,6.4
S2046,John,Johnson,student1046@university.com,Male,19,Engineering,92.97,92.79,57.94,55.48,52.3,1.52,56.52,97.02,A,22.2,Yes,No,High School,Medium,7,4.8
S2047,Ali,Brown,student1047@university.com,Female,21,Business,93.42,95.62,40.43,53.74,60.84,6.55,73.51,51.31,A,17.8,No,Yes,PhD,Medium,6,7.0
S2048,Ahmed,Smith,student1048@university.com,Male,18,Mathematics,73.6,41.47,70.94,68.7,70.4,1.43,95.98,89.46,B,15.5,No,Yes,PhD,Low,10,4.9
S2049,Ali,Jones,student1049@university.com,Male,23,Business,75.71,99.31,49.04,74.9,69.13,3.93,63.2,69.29,F,21.4,No,No,Master's,Medium,2,8.1
S2050,Sara,Davis,student1050@university.com,Female,22,Mathematics,91.79,82.6,42.67,80.78,56.55,5.67,77.09,79.28,B,5.8,No,No,High School,High,4,7.1
S2051,Ali,Jones,student1051@university.com,Female,24,CS,86.93,71.22,81.9,97.9,99.71,0.5,70.57,75.0,F,6.9,No,Yes,None,Low,6,8.4
S2052,John,Brown,student1052@university.com,Female,19,Mathematics,63.26,63.37,83.94,66.54,64.22,1.53,66.8,77.57,B,19.3,No,No,Bachelor's,Medium,5,6.1
S2053,Omar,Davis,student1053@university.com,Male,24,Mathematics,50.84,71.11,67.64,88.04,86.05,3.2,78.61,74.76,F,10.3,No,Yes,Master's,Medium,5,6.6
S2054,Ali,Johnson,student1054@university.com,Male,23,CS,73.99,59.48,80.61,76.57,61.0,4.62,77.94,92.67,F,24.4,No,Yes,Bachelor's,Low,4,7.8
S2055,Ahmed,Smith,student1055@university.com,Male,22,Mathematics,92.95,77.36,72.29,61.0,93.89,8.58,67.97,84.18,B,24.3,Yes,No,None,High,8,6.7
S2056,Liam,Johnson,student1056@university.com,Female,22,Mathematics,94.79,45.58,77.79,80.77,69.39,1.87,92.53,70.63,C,22.7,No,No,None,Low,8,6.9
S2057,Omar,Johnson,student1057@university.com,Female,21,CS,97.81,77.27,75.8,98.36,95.05,3.47,52.66,84.43,A,27.6,Yes,No,Bachelor's,Low,5,6.8
S2058,Emma,Smith,student1058@university.com,Female,19,CS,93.98,56.52,79.95,56.22,67.09,4.76,54.26,98.25,D,8.5,No,Yes,Master's,Medium,7,6.5
S2059,Maria,Smith,student1059@university.com,Female,19,CS,79.0,41.06,51.98,75.36,50.43,2.96,99.54,54.02,A,11.5,Yes,Yes,None,High,2,8.0
S2060,Ali,Jones,student1060@university.com,Male,23,Business,72.23,73.16,56.12,52.58,75.85,6.26,87.38,69.4,D,11.3,Yes,No,PhD,High,3,6.4
S2061,Ahmed,Jones,student1061@university.com,Male,22,CS,88.74,74.71,66.4,66.06,76.24,2.57,90.2,93.52,F,24.6,No,No,PhD,Low,10,8.5
S2062,Omar,Smith,student1062@university.com,Male,19,CS,86.99,65.59,66.77,81.03,55.99,7.72,80.14,86.95,B,18.0,No,Yes,PhD,Low,9,8.0
S2063,Ahmed,Davis,student1063@university.com,Male,19,Mathematics,76.91,44.34,86.46,92.05,61.75,5.05,70.99,96.75,B,11.3,No,No,Master's,Medium,7,7.5
S2064,Emma,Williams,student1064@university.com,Male,24,Engineering,54.37,93.6,62.04,86.52,89.17,0.86,81.46,51.99,D,8.4,No,Yes,Master's,Medium,6,8.5
S2065,John,Jones,student1065@university.com,Male,23,Engineering,96.3,76.69,49.75,73.14,51.84,6.27,54.63,93.14,B,27.3,No,No,High School,Low,7,6.7
S2066,Ahmed,Williams,student1066@university.com,Male,21,Business,72.78,46.94,55.09,95.46,74.48,5.69,87.89,89.59,B,22.3,No,Yes,High School,Low,6,8.1
S2067,Omar,Davis,student1067@university.com,Male,24,Business,68.17,70.66,52.88,65.14,76.52,3.39,77.04,90.75,B,18.2,Yes,Yes,PhD,High,2,5.2
S2068,Ahmed,Smith,student1068@university.com,Female,24,Engineering,81.48,69.84,83.9,87.7,84.44,0.11,97.84,79.86,A,29.1,Yes,No,Bachelor's,Low,3,4.4
S2069,Ahmed,Davis,student1069@university.com,Female,20,Engineering,83.69,43.62,68.22,73.7,51.87,2.01,81.87,52.6,B,26.2,Yes,No,Bachelor's,Medium,5,7.4
S2070,Ahmed,Jones,student1070@university.com,Male,18,CS,60.53,76.41,82.52,94.93,79.28,4.06,57.58,76.96,C,9.5,Yes,No,PhD,Low,2,5.5
S2071,Sara,Johnson,student1071@university.com,Female,20,Mathematics,91.85,88.5,64.97,89.87,50.15,2.0,73.88,70.39,D,17.7,No,Yes,High School,High,3,7.2
S2072,Sara,Smith,student1072@university.com,Male,19,CS,64.5,84.94,93.38,95.07,63.26,5.77,52.89,76.35,A,17.2,No,No,Master's,High,7,4.4
S2073,John,Brown,student1073@university.com,Male,22,Business,59.33,52.18,99.01,60.71,74.98,7.12,87.27,87.01,A,26.1,No,Yes,Bachelor's,High,2,8.8
S2074,Ali,Williams,student1074@university.com,Female,18,Engineering,70.32,91.74,80.19,83.41,95.56,8.56,75.09,79.8,F,8.7,Yes,Yes,Master's,High,6,6.6
S2075,Ahmed,Davis,student1075@university.com,Male,18,Business,86.53,60.55,91.83,86.92,56.33,6.47,68.48,64.63,F,16.3,No,Yes,PhD,High,10,4.0
S2076,Emma,Smith,student1076@university.com,Male,22,CS,98.27,96.79,70.48,87.12,58.46,6.89,98.43,79.98,B,20.9,No,Yes,Master's,Medium,5,6.4
S2077,Ali,Davis,student1077@university.com,Male,18,Business,90.46,44.3,96.08,75.2,83.46,6.08,97.03,54.16,A,28.6,Yes,No,Bachelor's,High,3,7.9
S2078,Emma,Smith,student1078@university.com,Male,22,Business,97.02,69.17,89.9,50.56,68.74,9.85,97.64,50.27,A,27.5,No,Yes,High School,Medium,8,8.3
S2079,Ali,Jones,student1079@university.com,Male,18,Mathematics,57.03,75.83,99.51,63.07,81.17,2.61,61.05,70.08,B,18.3,No,No,Bachelor's,Medium,6,6.3
S2080,John,Jones,student1080@university.com,Male,24,Business,53.56,54.86,77.39,66.17,99.87,2.66,86.43,87.86,D,20.2,No,No,None,High,9,4.6
S2081,Ahmed,Jones,student1081@university.com,Male,23,CS,77.89,86.28,86.75,92.6,99.34,1.26,97.27,91.13,A,26.3,Yes,Yes,Master's,High,1,8.5
S2082,Ahmed,Davis,student1082@university.com,Female,23,Mathematics,64.51,77.61,72.57,92.04,67.69,4.86,78.54,77.49,F,23.6,Yes,Yes,Master's,Medium,3,8.9
S2083,Maria,Brown,student1083@university.com,Female,20,Business,91.4,41.09,55.55,55.23,75.2,0.96,60.71,93.4,B,27.0,No,Yes,Master's,Medium,10,4.3
S2084,Emma,Jones,student1084@university.com,Male,24,CS,83.6,76.5,61.29,97.49,95.23,2.7,90.89,56.3,A,27.4,Yes,Yes,PhD,High,8,4.4
S2085,Ali,Smith,student1085@university.com,Female,18,Engineering,98.54,69.49,93.64,59.12,54.61,4.83,94.0,98.21,F,25.8,No,No,PhD,Medium,1,6.8
